IDs	SMILES
CDK_Depict_40_34	C[N+](C)(C)C(C=CCBr)Br
CDK_Depict_40_35	C1(=NNN=C1P(=O)(C2=NNN=C2C(=O)O)C3=NNN=C3C(=O)O)C(=O)O
CDK_Depict_40_36	CC[Al](CC)C1(CCCCO1)[Si](CC)(CC)CC
CDK_Depict_40_37	C1C=NC2=C(C1=O)C(=CN(N2)Cl)Cl
CDK_Depict_40_38	C[Al]1SCC(S1)C2=CC=CC=C2
CDK_Depict_40_39	CCO/C(=C(/NS(=O)(=O)C)\OCC)/C
CDK_Depict_40_40	CPC(CCCC(=O)O)(CC(=O)O)PC
CDK_Depict_40_41	CCCCCOC1=CC=C(C=C1)C=CC2=NC(=CN(N2)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
CDK_Depict_40_42	CC[C@]1(C(=C(CSCC1=O)C)C)O
CDK_Depict_40_43	CP(=O)(C([18F])(P(=O)(O)O)Br)O
CDK_Depict_40_44	CC(C)O[P+](C(C)(C)C)(O)[S-]
CDK_Depict_40_45	CCOC(=O)C(C(=O)C#CC1=CC=CC=C1)[N+](=O)[O-]
CDK_Depict_40_46	CC1(C(=C(NN1)OC2=CC=CC=C2)N)N
CDK_Depict_40_47	CC(C)(C)CC1=NC2=NNN=C2N=C1
CDK_Depict_40_49	[2H]C([2H])([2H])C([2H])(C1=CN=C(N=C1)Br)C([2H])([2H])[2H]
CDK_Depict_40_50	CC1=NC(=NC=C1C(=O)Cl)Br
CDK_Depict_40_51	CN=C(N)NCC(CCCCI)(C(=O)O)N
CDK_Depict_40_52	CC1=NC(=NN1O)C(=S)N
CDK_Depict_40_53	[2H]C([2H])([2H])C([2H])(C)C(C)(C([2H])(C)C([2H])([2H])[2H])F
CDK_Depict_40_54	CCSC1=NC(=C(C)C)CS1=O
CDK_Depict_40_55	B1=CC=C2CCN(C2=C1)C(C)C
CDK_Depict_40_56	CC1=CC(=CC(=C1)S(=C)N(C)SC)CN2CCN(CC2)C(=N)N
CDK_Depict_40_57	CCOC(=O)C1(CCNOC1)N
CDK_Depict_40_58	C1C(C(=O)C1Cl)C=C(Cl)Cl
CDK_Depict_40_59	CC12CP(CC1O2)OC
CDK_Depict_40_60	C/C(=C\C(=C)Br)/O/C(=C\C(=O)F)/C
CDK_Depict_40_61	CC1C(=C(N=N1)C#N)C(=O)C
CDK_Depict_40_62	CC(=[S]CC1=CC=CO1)[O-]
CDK_Depict_40_63	CCC1=COC(=C1)C/C=C\C(=NCC=CC2=CC=CC=C2)C=COC
CDK_Depict_40_64	CC(C)(C=C)[SiH]1OO1
CDK_Depict_40_65	CCN(CC)CCC(=C)C(=O)Br
CDK_Depict_40_66	CC[Si](CC)(CC)OC(=O)C(C)(COS(=O)(=O)C)C(=O)C
CDK_Depict_40_67	C/C=C(\C=C(/C)\S(=O)(=O)Cl)/C(=O)O
CDK_Depict_40_68	CC(COC)OC(=O)CCCSC1CCC(C(C1)[N+]#[C-])[N+]#[C-]
CDK_Depict_40_69	CC1NC(=CC=N1)C2CC2=C
CDK_Depict_40_70	C(O)P(=O)(CO)C(C(F)(F)F)(C(F)(F)F)O
CDK_Depict_40_71	CS/N=C/1\C(=C)C=CC=C1S(=O)[O-]
CDK_Depict_40_72	CC(C#CCCl)(OC(=O)C1=CC=CC=C1)[Si](C)(C)C
CDK_Depict_40_74	C=CN=C(C(F)(F)F)N=CC(C/C(=C(\N=C)/Br)/F)N
CDK_Depict_40_75	C1C(=O)N=NN2N1C=CC=C2
CDK_Depict_40_76	[2H]C([2H])([2H])S[O]
CDK_Depict_40_77	B(OSC1=CC=CC=C1)(OSC2=CC=CC=C2)OSC3=CC=CC=C3
CDK_Depict_40_78	C[Si](C(C(C(F)(F)F)(F)F)(F)F)(F)F
CDK_Depict_40_79	CCP(=O)(CC)CCC(C#CC)C(=O)O
CDK_Depict_40_80	CN(CC(F)F)/C(=N\NC=O)/CO
CDK_Depict_40_81	C1C(CC12CNC2C(=O)C(F)(F)F)C=O
CDK_Depict_40_82	C1=CC=C2C(=C1)C=CC3=C(C2=O)C=C(C=C3)P(=O)(O)O
CDK_Depict_40_83	CC(C(C)(C)I)S(=O)(=O)C
CDK_Depict_40_84	CC(=NC(=C(C(=C)C)SC=C)Cl)C
CDK_Depict_40_85	CCCCOC1=CC(=C(C=C1)Br)N(C2=NC=CC=N2)Cl
CDK_Depict_40_86	C[N+]1(CCCC1)/C=C/CC[N+]2(CCCC2)/C=C/CCC[N+]3(CCCC3)C#C
CDK_Depict_40_87	C/C(=C\1/C=CN=C1N=CN)/N(C)C
CDK_Depict_40_88	CC1(C(=C1[SiH3])[SiH3])C
CDK_Depict_40_89	C[Si](C)(C)OON=CC=C
CDK_Depict_40_90	CC(=O)NCC1(SS1)S
CDK_Depict_40_91	C1=CC=C(C(=C1)NC2=C(OC=C2)N)Cl
CDK_Depict_40_92	CC1=CC=C(C=C1)N/N=N/C2=NCCCCN2
CDK_Depict_40_93	B(/C=C(/C(CCCCC)O[Si](C)(C)C)\[Sn](C)(C)C)(OCC)OCC
CDK_Depict_40_94	C1=CC(=CC=C1NN2C=CN(C=C2)CC3=CC=NC=C3)Cl
CDK_Depict_40_95	CC(=O)O/C(=C\SC1=CC=C(C=C1)Br)/C(CC=C)C2=CC=CC=C2
CDK_Depict_40_96	CC1=CC(=C(C=C1)N([Si](C)(C)CC2=CC=CC=C2)[Si](C)(C)CC3=CC=CC=C3)Br
CDK_Depict_40_97	CO[P+](NC1=CC=CC=C1)(N(CCCl)CCCl)[O-]
CDK_Depict_40_98	C1=CC=C(C=C1)CONC(=O)C2=CC=C(O2)C#N
CDK_Depict_40_99	C1=CC=C(C=C1)C(C2=CC=CC=C2)(NC(=O)NS(=O)(=O)C(F)(F)F)NC(=O)NS(=O)(=O)C(F)(F)F
CDK_Depict_40_100	CC(C)C1C(O1)(C=C)C(F)(F)F
CDK_Depict_40_101	C1=N[Sn+2]N=C1
CDK_Depict_40_102	CCO[P+]1(OC(O1)C)C(C)S
CDK_Depict_40_103	CCCN(C)C/N=C\NC(CC)/C=C(\C)/O/N=C/C
CDK_Depict_40_105	CC(=O)C1=CC(=C(C=C1)SSC2=C(C=C(C=C2)C(=O)C)S(=O)O)S(=O)O
CDK_Depict_40_106	B(C)(N1CCN(C(C1)CC(=O)O)F)O
CDK_Depict_40_107	C1COC(=C1)S(=O)(=O)C2=NNC(=O)C=C2
CDK_Depict_40_108	CC(=C)C(=O)OOOCCCN1CCOCC1
CDK_Depict_40_109	C1=C(C(=O)ONOC1=O)O
CDK_Depict_40_110	COS(=O)C1=CC/C(=C(\C(=C/C=C)\N)/N)/C(=C1)O
CDK_Depict_41_1	C=CC(NCCS)(Cl)Cl
CDK_Depict_41_2	C(=CCl)N=N
CDK_Depict_41_3	CC(C)S[SiH](SC(C)C)SC(C)C
CDK_Depict_41_4	CC1=C(C=C(C=C1)Cl)N(C2=C(C=CC(=C2)Cl)C)NC(=O)N=N
CDK_Depict_41_5	CC(C)C(C(=O)C)SSOC(=O)O
CDK_Depict_41_6	CC(C)O[Si](C)(C)/C=C/C[Si](C)(C)C
CDK_Depict_41_7	C1CCN(CC1)C2C=C(N(C(=N)C2=N)O)N
CDK_Depict_41_8	CC(=O)C1C(SC2(C(N2I)(S1)C)C)C(=O)I
CDK_Depict_41_9	COC1=CN=C([N+](=C1)OC)NC(=O)CSC2=CC=CC=N2
CDK_Depict_41_10	C[Si](C)(C)/C(=C(/CNC1=CC=C(C=C1)Cl)\Cl)/SC
CDK_Depict_41_11	CN=CN(C1=NC(=CN=C1N)Br)N=C
CDK_Depict_41_12	B(C1=CC=CC=C1)(C2=CC=CC=C2)N=C(C3=CC=C(C=C3)C)C4=CC=C(C=C4)C
CDK_Depict_41_13	C1=CC2=CN=C3C=CC=CC3=C4C(=C2C=C1)O4
CDK_Depict_41_14	C1=CC=C2C(=C1)C(=O)N=S2Cl
CDK_Depict_41_15	C#CC1=C(C(=CC=C1)N(C(=O)NN)N)CS
CDK_Depict_41_16	CC(C)N(C(C)C)P(=O)(OC)OP(N)OP(=O)(N(C(C)C)C(C)C)OC
CDK_Depict_41_17	C[N+]1(C[Si-]2([N+](N=CO2)(C)C)(OC=N1)C)C
CDK_Depict_41_19	CC(CC(=NNO)C(=O)O)CN=C(N)N
CDK_Depict_41_20	C1CC(C2(CNC(N(C2)O)C(=O)N)C(C1)S)S
CDK_Depict_41_21	CC(=O)ON(CC1CCCCC1)C(=N)NC(=O)OCCOC(=O)CCC2=CC=CC=C2
CDK_Depict_41_23	COC1=CC(=NC=C1)CCC2=NC3=C(N2)C=ICN3
CDK_Depict_41_24	C1=C(NC=N1)NC(=O)NC2=NNN=N2
CDK_Depict_41_25	C(CC(=O)O)C(=C=S)[C@@H](C(=O)O)N
CDK_Depict_41_26	CC(N)NCC(C)(C1=CC=CC=C1)[Si](OC)(OC)OC
CDK_Depict_41_29	C(C(C(=O)[Si]O[Si])F)F
CDK_Depict_41_30	CSC1=NC(=NC(=C1Cl)C(=O)O)[Sn](C)(C)C
CDK_Depict_41_31	CC[C@@H](CCCCNC(=O)CSCC(CO)O)C(=O)C[C@@H](CCCCNC(=O)CSC(=C)SCCCN(C)OC)C(=O)C
CDK_Depict_41_32	C1=CC=C(C=C1)CN(N=O)S(=O)(=O)C(F)(F)F
CDK_Depict_41_33	CC1CN(CCN1C(=O)C)CCSC2=C(C(=NC=C2)CCl)C
CDK_Depict_41_34	CN(C)C(C#CC1=CCCCC1)(N(C)C)N(C)C
CDK_Depict_41_35	C1=COPOC(=C1)O
CDK_Depict_41_36	C(=O)(O)S(=S)O
CDK_Depict_41_37	C1=CC=C(C=C1)C2=NN(N=N2)S(=O)(=O)C(F)(F)F
CDK_Depict_41_38	CN(C)CC1=CC=C(C=C1)C=C2CCN=C(C2)C=S
CDK_Depict_41_39	C1CC2=C(CNC1CC3=CC=CC=C3)C=CO2
CDK_Depict_41_40	CC(C)[Si](C(C)C)(C(C)C)/C(=C/SC(F)(F)F)/OS(=O)(=O)C(F)(F)F
CDK_Depict_41_41	CCC1(OC(=C(O1)F)O)C
CDK_Depict_41_42	CC(CC(=C[P+](=O)OCC1=CC=CC=C1)C2=CC=CC=C2)C(=O)O
CDK_Depict_41_43	CC(=CN(C1=NC=C(C=N1)OC2=CC=CC=C2)S(=O)(=O)OC3=CC=CC=C3)C
CDK_Depict_41_44	[B-](CCCC)(CCCC)(CCCC)CS(=O)C
CDK_Depict_41_45	CNCCCN1C(=C)CSC=C1COCC2=CC=C(C=C2)Cl
CDK_Depict_41_46	CC=S(=O)(C1=NC2=C(C=CC=N2)SN1)N
CDK_Depict_41_47	C=C(CN(CC(=C)Br)N)Br
CDK_Depict_41_48	CN(C=O)C1=CC(=CC=C1)[Si](C)(C)C[Si](C)(C)O[Si](C)(C=C)O[Si](C)(C)C
CDK_Depict_41_49	C1C=C(C=CC1O/C(=C(/O)\F)/F)Cl
CDK_Depict_41_50	CC(CO)C(C(CO)O)OOOC1=CC=CC=C1CO
CDK_Depict_41_51	C([C@H]([C@H]1[C@@H]([C@H](/C(=C(/F)\P(=O)(O)O)/O1)O)O)O)O
CDK_Depict_41_52	CC(CN1CCCC1)C(C=O)OC(=O)N
CDK_Depict_41_53	C/C(=C(\C)/[Sb]C1=CC=CC1)/C(=[Sb])C
CDK_Depict_41_54	C1=CC(=CC=C1C2=C(N=CN=C2N)C#CC3=CN=CN=C3)Cl
CDK_Depict_41_55	CC12C(O1)C3=CC=CI=C23
CDK_Depict_41_56	CCSN/C(=C(\NC1=C(C=C(C=C1)C)Cl)/N(C)C=O)/C=C(C)C
CDK_Depict_41_57	C1=CC=C2C(=C1)C(=CC=C2S(=O)(=O)Br)S(=O)(=O)Br
CDK_Depict_41_58	CC(=O)CC(=O)C(=O)O[Sb](OC(=O)C(=O)CC(=O)C)OC(=O)C(=O)CC(=O)C
CDK_Depict_41_59	C1=COC(=C1)OP(=O)(C(=O)OC(F)(F)F)O
CDK_Depict_41_60	CC(=C)C(C1CCNCC1)F
CDK_Depict_41_61	C(=O)(C(C(N)(N)N)(N)N)ON
CDK_Depict_41_62	CC(C)C(CS(=O)(=O)P)(F)F
CDK_Depict_41_63	CC(C)(C)C1C=CN(O1)N
CDK_Depict_41_64	C1C2=CN=CC3=CSC(=C23)CN1
CDK_Depict_41_65	CCC(=O)OC1=C(CCO1)[P+](CC2=CC=CC=C2)(O)O
CDK_Depict_41_66	C=CC(=C(C=CC=[O+]ON)C(=O)NCNOCC1=C(C=C(C=C1)O)COO)C(=O)O
CDK_Depict_41_67	CCOC(=O)C1=CNS(=NC1=O)C
CDK_Depict_41_68	COOCC(=O)OC=C
CDK_Depict_41_69	CP(C)(C#CC1=CC=CC=C1)(C2=CC=CC=C2)Br
CDK_Depict_41_70	COC(=CC(=CC(=O)OC)[O-])[O-]
CDK_Depict_41_71	CC(C)(C(=O)S)OCC(F)(F)F
CDK_Depict_41_72	CC(=O)N(C(C1=CC=CC=C1Cl)O[Si](C)(C)C)[Si](C)(C)C
CDK_Depict_41_73	CC1=CC(=NN1)N/N=C(/C#N)\C(=O)N
CDK_Depict_41_74	B(C1=NN=CC1)(O)O
CDK_Depict_41_75	C1=CC=C(C=C1)[P+](C2=CC=CC=C2)(C3=CC=CC=C3)OC(=NC4=CC=CC5=CC=CC=C54)C(F)(F)F
CDK_Depict_41_76	CC1=NC(N=C1Br)(CO)[N+](=O)[O-]
CDK_Depict_41_77	C=CCC(CCC(O)PC(CCN)O)O
CDK_Depict_41_78	CNP(=S)(NC(=O)C(Cl)(Br)Br)OC1=CC=CC=C1
CDK_Depict_41_79	CC(C)NP(=S)(NC(=O)C1=CC=CC=C1C(=O)O)OC
CDK_Depict_41_80	C[Se]C1=C(SC(=S)S1)CCC2CCCCO2
CDK_Depict_41_81	CC(C)(C)[Si](C)(C)C1=C2C(=CC=C1)S[Te](S2)(Cl)Cl
CDK_Depict_41_82	C1=CC=C2C(=C1)C=C([N+](=O)O2)C(=O)CI
CDK_Depict_41_83	COCC#C/C=C(/COCOC)\Br
CDK_Depict_41_84	CC([C@@H]1CC1C(C)I)ON
CDK_Depict_41_85	COCC(=O)C1=CCC(N=C1)Br
CDK_Depict_41_86	COC1C(=O)C(=CC2=CC=CO2)C=CO1
CDK_Depict_41_88	C[Si](C)(C)C(=C(F)F)OC1CCCC=C1
CDK_Depict_41_89	CN(CC1=CC(=NN1)COC)OC2=CC=C(C=C2)CCNC[C@@H](C3=CC=C(C=C3)O)O
CDK_Depict_41_90	CC(C)C(C#C)N=C=S
CDK_Depict_41_91	C[Si]1(C(C(O[Si]([Si]1(C)C)(C)C)O)O)C
CDK_Depict_41_92	C[N+]1(C=CC(=N1)C(=O)N)C(=O)N
CDK_Depict_41_93	CCCC(C)(OCC1=CC=CC=C1)S[Si]CCCl
CDK_Depict_41_94	B1=C(CCC(=O)N1CC2=CC=CC=C2)C3=CC=CC=C3
CDK_Depict_41_95	C1=NO1
CDK_Depict_41_96	C(#N)NSN=[N+]=[N-]
CDK_Depict_41_97	C1CSCCN1C(=O)CN=C2CNC(=O)N2
CDK_Depict_41_98	C1CCC(CC1)CNC(=O)CN2CCCCC(C2=O)P(N)S(=O)CC3=CC=CC=C3
CDK_Depict_41_99	CC(=O)C(=[Se](C=C)C1=CC=CC=C1)C(=O)C
CDK_Depict_41_100	C1=NC(=O)N(N=N1)CCCl
CDK_Depict_42_1	C1=CC=C(C=C1)C(C(P(=O)(O)O)Br)Br
CDK_Depict_42_2	CC1=C(OC=C1C(C)C)F
CDK_Depict_42_3	C1C2CC1(C2)NF
CDK_Depict_42_4	CN1C2=C(C=C3C1=N[Se][Se]3)[Se][Se][N]2
CDK_Depict_42_5	CC(/N=N\NC1=C(C=CC(=C1)F)N(C)C=N)OC
CDK_Depict_42_6	CCOC[C@@]1(C(=CCN1C)C(C)C)I
CDK_Depict_42_7	B1(C(=C(B(S1)SC)CC)CC)SC
CDK_Depict_42_8	[2H]C([2H])C([2H])([2H])C([2H])([2H])C(=C([2H])[2H])C(=O)O
CDK_Depict_42_10	C(C(CBr)OCC(CCl)(F)F)O
CDK_Depict_42_11	C[As]1O[As](O1)C
CDK_Depict_42_12	C1=CC(=O)OOC(=O)C=C(OC1=O)C(=O)O
CDK_Depict_42_13	C/C=C\C(=N/C(=O)NO)\C(C)(C)C
CDK_Depict_42_14	CC1=C(N(CCC1)C)/N=C(\NC=O)/N2CCN(CC2)C(C)C3=NC=CC=N3
CDK_Depict_42_15	[B](C)C(C)(C)CC(C)(C)O
CDK_Depict_42_16	C1N=C(NO1)C(=O)Cl
CDK_Depict_42_17	C1=NOC(=C1SC#N)N
CDK_Depict_42_18	CC(C)(C)C1(C=CC(S1(=O)=O)(C(C)(C)C)Br)Br
CDK_Depict_42_19	C1=CC(C=NC=C1)(CN)Br
CDK_Depict_42_20	CC(=O)C(C(C(=O)O)(S)S)(N)N
CDK_Depict_42_21	C(#N)C1=C(OC(=C1S)C#N)C#N
CDK_Depict_42_22	C1=CC=C(C=C1)CN2C(=CC=C2NCC(CO)O)N
CDK_Depict_42_23	CS1(=NC(=O)N2C=NN=C2C1)=O
CDK_Depict_42_24	C1=CC(=CC=C1N)S(=O)(=O)NC2NN=C(S2)S(=O)(=O)N
CDK_Depict_42_25	CCCSC1=NCC(S1)(CBr)Cl
CDK_Depict_42_26	CCOC(C)C[Si](C)(C)C=[N+]=[N-]
CDK_Depict_42_27	C/C=C(\C=C/1\CCCCC1=C)/C(=O)/C(=N/NC2=CC(=CC(=C2)Cl)Cl)/C#N
CDK_Depict_42_28	CC1=C(C(=C(S1)C)SC(F)(Cl)Cl)SC(F)(F)F
CDK_Depict_42_29	CCCOC1(C(O1)C)[Si](C)(O[Si])[Si]O[Si](C)C
CDK_Depict_42_30	C1C[C@H]2[C@H]([C@@H]2Cl)OC1
CDK_Depict_42_31	CC/C(=N/NC(=O)N)/C=NCC(=O)N
CDK_Depict_42_32	CC1C(=CC1(C)[C@H](C)OC[C@@H](C(=O)O)N)N
CDK_Depict_42_33	C1=CC2(C=CN=N2)C=C3C1=NN=C3
CDK_Depict_42_34	CC(C)N=NF
CDK_Depict_42_35	C/C=C\C=C(/C=C)\C(=N\CN1CCN(CC1)C(=O)OC(C)(C)N)\ON=C
CDK_Depict_42_36	CC1(O[C@H]([C@@H](O1)C#C)CNN2COCCC2[Si](C)(C)C)C
CDK_Depict_42_37	CC1=CC=C(C=C1)CS[P+](C(CC2=CC=CC=C2)N=[N+]=[N-])([O-])OCCOCC(=O)OC(C)(C)C
CDK_Depict_42_38	CC1=CC(=C(C=C1)[Si]NO[Si](C)(C)C(C)(C)C)C
CDK_Depict_42_39	C/C=C\N(C1CCCCC1)I(CC(=O)NC2=C(C=C(C=C2C)C)C)C=C
CDK_Depict_42_40	CC(C)(C)[P+]1=N[P+](=N[P+](=N1)C(C)(C)C)C(C)(C)C
CDK_Depict_42_41	[2H]C([2H])([2H])C(C1=CC=C(C=C1)CC(C)(C(=O)O)C(=O)O)(C(=O)O)C(=O)O
CDK_Depict_42_42	CC(C)C1=C(C=CC=N1)N2C=NN=N2
CDK_Depict_42_43	CCOP(=O)(C1=C(SC=C1)[N+](=O)[O-])OCC
CDK_Depict_42_44	CN1CCN2CCN(P3C1(C2)CN3C)C
CDK_Depict_42_45	C/C=C\C(=C/C=C)\OC(C)C(=O)N/N=C/C1=CC=CC=C1
CDK_Depict_42_46	CC(C)C(/C=C\OCOC)O
CDK_Depict_42_47	CC(C)(C)P(C(C)(C)C)P1P(P(P1P(C(C)(C)C)C(C)(C)C)P(C(C)(C)C)C(C)(C)C)P(C(C)(C)C)C(C)(C)C
CDK_Depict_42_48	C1CCC(=C(C1)NS(=O)(=O)C(F)(F)F)NS(=O)(=O)C(F)(F)F
CDK_Depict_42_49	C1CN(CCC1CCC(=O)C2=COC=CO2)CCCS(=O)(=O)N3CCOCC3
CDK_Depict_42_50	CP(C)C1=C(C(=C(C1)P(C)C)P(C)C)P(C)C
CDK_Depict_42_51	CN(C)C1=NC=C(C=N1)CN2CCC(CC2)OC3=CC=CC=C3OC
CDK_Depict_42_52	CC1=NNN=C1C2=CN=NC=C2Br
CDK_Depict_42_53	C1=CSN(S1)SSN2SC=CS2
CDK_Depict_42_54	[2H]C#CC1=C(C(=C(C(=C1C#C[2H])O[2H])C)C)O[2H]
CDK_Depict_42_55	CC1=NCC(C(N1)C(O)O)O
CDK_Depict_42_56	CCOC[Si]1(CCCN1[Si](C)(C)C)COCC
CDK_Depict_42_57	CC(=O)NC1NC(=CS1)C2=CC=CC=CC2
CDK_Depict_42_58	CCCCCCCCC=[N+]=NC(=CC)CCCC
CDK_Depict_42_59	CCC(C#N)(C(C#N)(C#N)O)N(CCO)CCO
CDK_Depict_42_60	CCC1O[Bi](O1)OC(CC)O[Bi]2OC(O2)CC
CDK_Depict_42_61	CCCC[Si](CCCC)(CCCC)C1=CC(=O)O[C@@H](C1)C(Cl)(Cl)Cl
CDK_Depict_42_62	CCCC(C(=C(OC(F)(F)F)F)F)(OC(CCC)(C(=C(OC(F)(F)F)F)F)F)F
CDK_Depict_42_63	CC(C)(C=C=O)OC(=O)NNOCC1=CC=CC=C1
CDK_Depict_42_64	CCOC(/C=C(/C(F)(F)F)\Br)OCC
CDK_Depict_42_65	CC1=CC=CN1N=NC(C)(C)C
CDK_Depict_42_66	C1=CC(=CC(=C1)NC(=C(C(=O)O)Cl)Cl)C(F)(F)F
CDK_Depict_42_67	CC(=O)OC/C(=C(/COC(=O)C)\Cl)/S(=O)CC[Si](C)(C)C
CDK_Depict_42_68	C(=O)N(C(=O)O)N=C=O
CDK_Depict_42_69	CN1CCN(CC1)C/C/2=C/C(CCC(=C=C2)Br)F
CDK_Depict_42_70	C1CCC(C1)ONCC(=O)NC(=O)N
CDK_Depict_42_71	C1[C@H]2[C@H]([C@@H]([C@@H]1Cl)[NH2+]C2(C(F)(F)F)C(F)(F)F)Br
CDK_Depict_42_72	B1(N(B(N(N1C)C)Cl)C)C
CDK_Depict_42_73	CCC(CC)(/C(=N/O)/C)N
CDK_Depict_42_74	CNC1CC1NS
CDK_Depict_42_75	CCCCCCOP(=S)(N)NS(=O)(=O)CCCCCC
CDK_Depict_42_76	C1=NC(=C(N1)C#N)S
CDK_Depict_42_77	C([SiH3])(SC(=S)N)SSC(=S)N
CDK_Depict_42_78	CC(=C1SCC(S1)CCl)C
CDK_Depict_42_79	CC[Si](OC)(OC)OCCS(=O)[O-]
CDK_Depict_42_80	CCOC(=C(C(=O)CCC=C=C[C@@H]1COC(O1)(C)C)[N+]#N)O
CDK_Depict_42_81	C(C1(C(=O)OC(=O)O1)F)C(F)(F)F
CDK_Depict_42_82	C#CCN(C(=O)CN)[O-]
CDK_Depict_42_83	C(CC(=S)N(CS)CS)C(=S)N(CS)CS
CDK_Depict_42_84	CONCC(=N)/C=C\C=C
CDK_Depict_42_85	C(C(CO)(CO)C(N)S(=O)(=O)O)O
CDK_Depict_42_86	C1=CC=C(C=C1)COC=C2C(=O)NC(=O)N2
CDK_Depict_42_87	COC(C1=CC=CC=C1)(OC2=CC=CC=C2)OOC3=CC=CC=C3
CDK_Depict_42_88	C1=CC=C(C=C1)C#CC2=NN=C(S2)C#CC3=CC=C(C=C3)C#CC4=NN=C(S4)C#CC5=CC=CC=C5
CDK_Depict_42_89	CCOC(=O)C(OS(=O)(=O)F)(F)F
CDK_Depict_42_90	C[N+](C)(N=NC=C)N=NC=C
CDK_Depict_42_91	CC(C)[N+]1=NOC(=C1)NP(=O)(Cl)Cl
CDK_Depict_42_92	C#CC1CP(OC1C(F)(F)F)O
CDK_Depict_42_93	CC(C)CC1=CN=C(C=C1)N2N=C(N2C)/N=C/N(C)C
CDK_Depict_42_96	C/C(=C\OC)/CCC(=O)N
CDK_Depict_42_97	C1C(CN1)(C2=C(C=CS2)Cl)F
CDK_Depict_42_98	CC(C)(C)S(=O)(=O)CCC1CSCC1Cl
CDK_Depict_42_99	C[N+]1=C(C(CC(C1N)C(F)(F)F)Cl)OCC#C
CDK_Depict_42_100	C1CON=C1N(C(=O)O)SS(=O)(=O)C2=CC=CC=N2
CDK_Depict_44_1	C1C2CC3CC1CC(C2)(C3)C(C4=CC=C[Se]4)(C56CC7CC(C5)CC(C7)C6)O
CDK_Depict_44_4	C(C(C(O)(I)I)(I)I)I
CDK_Depict_44_5	CC(N(SC(F)(Cl)Cl)S(=O)(=O)O)Cl
CDK_Depict_44_6	C[Si](C)(C)[Si]C1CCCCC1
CDK_Depict_44_7	C/C(=C/C(=O)C)/O[I-]I
CDK_Depict_44_8	CCC(C)/C(=C\N(C)C(C=C)C(C)C)/S
CDK_Depict_44_9	CNC(/C(=C/C(=O)OC)/N)[OH2+]
CDK_Depict_44_10	CN(C(=O)Cl)C(C(=O)OC)(Br)Br
CDK_Depict_44_11	CNC(C=NC)C=O
CDK_Depict_44_14	CC(C)[C@@H](C(=O)N=S(=O)=O)N
CDK_Depict_44_15	C1[C@H](OC=C1Cl)[C@@H](C(=O)O)N
CDK_Depict_44_16	CCCCCC(OP(C1=CC=CC=C1)OC(CCCCC)[P+](=O)CCCOCCC)[P+](=O)CCCOCCC
CDK_Depict_44_17	CN1CN(S1(=O)=O)C
CDK_Depict_44_19	CCCC(=NCCNCCN)CP(=O)(CC(=NCCNCCN)CCC)CC(=NCCNCCN)CCC
CDK_Depict_44_20	CC1=CC(=C([N+](=C1)[O-])Cl)[N+](=O)[O-]
CDK_Depict_44_21	CC=COC(=C)C1=CC=NO1
CDK_Depict_44_22	CCCCC(CCCN)/C=C(/C(=NCC)N(C)C)\SC=O
CDK_Depict_44_23	[2H]C([2H])([2H])C(/C=C/C1=CC=C(C=C1)C)(C([2H])([2H])[2H])O[2H]
CDK_Depict_44_24	C1CN(C=C1)P(=O)(SN)SN
CDK_Depict_44_25	C(C/C=C/CC(F)(F)F)CNSI
CDK_Depict_44_26	C1CCN(CC1)CC(=C(C#N)C#N)N=S2CCCC2
CDK_Depict_44_27	CC(=C)C(=O)OCCC1=C(C(=NNN1NC)Cl)Cl
CDK_Depict_44_28	[2H]C([2H])([2H])C([2H])(C)C[C@H](CC)C(=O)NCCC(C)C
CDK_Depict_44_30	B(C(C)C)(C(C)C)C(Cl)Cl
CDK_Depict_44_31	C1NCNC(N1)C2SCSCS2
CDK_Depict_44_33	CC(/C=C(\C)/NC)OC(C)F
CDK_Depict_44_34	CP(C)(C)(SC)I
CDK_Depict_44_35	C1CC=C(C=C1)COCCCC2CC(=NO2)C(=O)N=O
CDK_Depict_44_37	B(C1=CC=CC=C1COC2CC(CCO2)OC3=CC=C(C=C3)C#N)(O)O
CDK_Depict_44_38	C(C(F)(F)F)N1N=C(N=N1)C(=O)N
CDK_Depict_44_39	CC(CC(CC(=O)N)C(=O)N)(CSSCC(C)(CC(CC(=O)NC)C(=O)NC)Cl)Cl
CDK_Depict_45_1	CC(C)(C)C(=NCC=O)CN(C)S(=O)(=O)N(C)C
CDK_Depict_45_5	CCC[C@@H](C(=O)C#CO)N[C@@H](C)C(=O)Cl
CDK_Depict_45_6	CC(=O)ON/C(=N/[As]=CC1=CC(=C(C=C1)F)Cl)/N
CDK_Depict_45_7	C/C(=C\C(=C(/N)\N[C@@H]1CCCC([C@@H]1N)(F)F)\F)/C#N
CDK_Depict_45_8	C=CCN=C1N=NCS1
CDK_Depict_45_9	CC(=O)OCC1=NC2=C(CN=C2I)N=C1Cl
CDK_Depict_45_10	CCC#CNCC1(CC1CCC(=O)C2CSC(N2)C3CCC(CC3Cl)Cl)CC
CDK_Depict_45_11	CCCCCC1(CC(CC(C1)(C)C)C)N(C(=O)S)NC(=S)OC2=CC=CC=C2
